NAME,SCOP,HP_SFAM,HP_SFAMCNT,FoldSeek_SFAM,FoldSeek_SFAMCNT,TEA_SFAM,TEA_SFAMCNT,HP_vs_FoldSeek,HP_vs_TEA
d1s4ca_,b.82.2.7,0.0,2,0.0,0,0.0,0,0.0,0.0
d1je0a_,c.56.2.1,0.0,0,0.9,20,0.9,20,-0.9,-0.9
d3sxua_,c.128.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2x7xa_,c.93.1.0,0.14285714285714285,8,0.0,0,0.0,0,0.14285714285714285,0.14285714285714285
d2wqpa1,c.1.10.6,0.0,7,0.59375,65,0.875,65,-0.59375,-0.875
d1hw1a2,a.78.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1kxpd2,a.126.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d4fjqa2,a.128.1.0,0.0,8,0.0,0,0.0,0,0.0,0.0
d2hx1a1,c.108.1.0,0.0,7,0.0,0,0.0,0,0.0,0.0
d4m98a_,b.81.1.0,0.0,0,0.615385,24,0.538462,24,-0.615385,-0.538462
d3epqa2,c.55.1.10,0.0,3,0.375,102,0.238636,102,-0.375,-0.238636
d6dxsa1,c.1.9.0,0.0,2,0.75,60,0.95,60,-0.75,-0.95
d3lf2a_,c.2.1.0,0.047619047619047616,22,0.0,0,0.0,0,0.047619047619047616,0.047619047619047616
d1q4ga1,a.93.1.2,0.0,2,0.0,0,0.0,0,0.0,0.0
d1m7ga_,c.37.1.4,0.0,15,0.0,0,0.0,0,0.0,0.0
d1y0ya3,c.56.5.4,0.0,4,0.65,36,0.35,37,-0.65,-0.35
d2f9ia1,c.14.1.0,0.0,5,0.0,0,0.0,0,0.0,0.0
d1vqqa3,e.3.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d6huha1,e.3.1.0,0.0,8,0.0,0,0.0,0,0.0,0.0
d1npea_,b.68.5.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3fvsa_,c.67.1.1,0.045454545454545456,23,0.992248,143,0.992248,143,-0.9467934545454546,-0.9467934545454546
d3cjia_,b.121.4.0,0.0,0,0.633333,39,0.628571,44,-0.633333,-0.628571
d1w25a2,c.23.1.1,0.0,3,0.9125,100,0.95,100,-0.9125,-0.95
d4a2ba2,c.55.1.1,0.0,0,0.606383,102,0.425532,102,-0.606383,-0.425532
d4o5ma2,a.29.3.0,0.0,0,0.75,19,0.75,19,-0.75,-0.75
d3qfta1,b.43.4.1,0.0,0,0.428571,23,0.666667,23,-0.428571,-0.666667
d5y4fa_,d.211.1.0,0.3076923076923077,14,0.9,32,0.9,32,-0.5923076923076923,-0.5923076923076923
d4p13a1,e.6.1.1,0.0,10,0.0,0,0.0,0,0.0,0.0
d5d9ac6,e.82.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1x91a_,a.29.6.1,0.0,0,0.5,3,0.5,3,-0.5,-0.5
d4j25a1,b.82.2.0,0.0,4,0.5,42,0.2,42,-0.5,-0.2
d3c3pa1,c.66.1.0,0.0,5,0.0,0,0.0,0,0.0,0.0
d4i9ba_,c.82.1.0,0.2,11,0.0,0,0.0,0,0.2,0.2
d1j7na1,d.92.1.14,0.0,2,0.0487805,42,0.0,42,-0.0487805,0.0
d1x3za_,d.3.1.4,0.0,2,0.0,0,0.0,0,0.0,0.0
d1qfta_,b.60.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d7c6ca_,d.2.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d5xbxa1,b.52.1.0,0.0,0,0.428571,8,0.0,8,-0.428571,0.0
d5xw2a_,a.104.1.0,0.13043478260869565,24,0.0,0,0.0,0,0.13043478260869565,0.13043478260869565
d6lona_,c.7.1.0,0.2,11,0.0,0,0.0,0,0.2,0.2
d1aepa_,a.63.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1cjxa2,d.32.1.3,0.0,0,0.0,0,0.0,0,0.0,0.0
d1px5a2,d.218.1.6,0.0,2,0.0,0,0.0,0,0.0,0.0
d2gp4a1,c.8.2.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d1rrka1,b.47.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d4rkqa1,c.93.1.0,0.0,6,0.0,0,0.0,0,0.0,0.0
d1s0ka4,b.29.1.15,0.0,0,0.0,0,0.0,0,0.0,0.0
d1z94a1,d.129.3.5,0.0,0,0.757576,42,0.757576,42,-0.757576,-0.757576
d2wuha_,b.18.1.0,0.0,4,0.0,0,0.0,0,0.0,0.0
d1hyea1,c.2.1.5,0.0,4,0.0,0,0.0,0,0.0,0.0
d3ejxd1,d.21.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1ixma_,d.123.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2nlza1,d.153.1.6,0.0,6,0.0,37,0.0,42,0.0,0.0
d12asa_,d.104.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d1wmda2,c.41.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d4uava_,c.108.1.0,0.0,4,0.0,0,0.0,0,0.0,0.0
d2lf2a1,d.129.3.0,0.5,3,0.806452,42,0.806452,42,-0.30645199999999995,-0.30645199999999995
d7coia_,c.53.2.0,0.0,2,0.8,13,0.8,13,-0.8,-0.8
d1pzxa_,c.119.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d1c3ka_,b.77.3.1,0.0,0,0.666667,5,0.666667,6,-0.666667,-0.666667
d1q5da_,a.104.1.1,0.2,21,0.0,0,0.0,0,0.2,0.2
d2qjfa2,c.26.1.0,0.0,3,0.3125,53,0.25,53,-0.3125,-0.25
d5joza2,b.29.1.0,0.0,6,0.0,0,0.0,0,0.0,0.0
d4yhva_,d.58.10.3,0.0,0,0.909091,12,0.909091,12,-0.909091,-0.909091
d6qgra_,e.18.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d2o11a_,d.258.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d6xrka1,c.1.8.0,0.0,9,0.791667,135,0.625,135,-0.791667,-0.625
d3bzca5,c.55.3.13,0.0,0,0.0,0,0.0,0,0.0,0.0
d2b06a1,d.113.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d1u5ea1,b.55.1.1,0.0,0,0.933333,86,0.977778,86,-0.933333,-0.977778
d3fdba1,c.67.1.0,0.0,14,0.980769,143,0.980769,143,-0.980769,-0.980769
d6n1na1,e.3.1.0,0.0,5,0.0,0,0.0,0,0.0,0.0
d1tf7a1,c.37.1.11,0.0,19,0.0,0,0.0,0,0.0,0.0
d1s14a_,d.122.1.2,0.0,2,0.0,0,0.0,0,0.0,0.0
d6tora_,c.67.1.0,0.0,17,0.961538,143,0.980769,143,-0.961538,-0.980769
d3ge3a_,a.25.1.2,0.0,5,0.0666667,55,0.0444444,55,-0.0666667,-0.0444444
d5azsa_,f.5.1.0,1.0,4,0.0,0,0.0,0,1.0,1.0
d1tqia2,d.144.1.9,0.0,0,0.0,0,0.0,0,0.0,0.0
d3bwga2,d.190.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d5jioa_,c.87.1.0,0.0,9,0.0,0,0.0,0,0.0,0.0
d4c2mc2,d.181.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1u9ya1,c.61.1.2,0.0,2,0.0,0,0.0,0,0.0,0.0
d4uula2,d.162.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1wmxa_,b.18.1.24,0.0,2,0.0,0,0.0,0,0.0,0.0
d3a9sa2,b.43.2.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d3o7qa_,f.38.1.4,0.0,30,0.0,0,0.0,0,0.0,0.0
d2pgfa_,c.1.9.1,0.0,7,0.344828,60,0.931034,60,-0.344828,-0.931034
d1jx6a_,c.93.1.1,0.0,10,0.0,0,0.0,0,0.0,0.0
d1b8da_,a.1.1.3,0.0,3,0.518519,57,0.833333,57,-0.518519,-0.833333
d4cr2i2,c.37.1.20,0.16666666666666666,13,0.0,0,0.0,0,0.16666666666666666,0.16666666666666666
d6k63a2,c.97.1.1,0.0,0,0.1,24,0.6,24,-0.1,-0.6
d1vdma1,c.61.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d3dr6a_,d.108.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d1fvka_,c.47.1.13,0.0,3,0.221698,215,0.0707547,215,-0.221698,-0.0707547
d3qu5a_,c.108.1.0,0.0,8,0.0,0,0.0,0,0.0,0.0
d2j3xa2,d.166.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d6tbnb1,b.69.4.0,0.0,8,0.904762,28,0.714286,28,-0.904762,-0.714286
d4r6ha_,c.94.1.0,0.0,12,0.0,0,0.0,0,0.0,0.0
d3maea_,c.43.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d3wlia1,c.1.8.7,0.0,9,0.0676692,135,0.323308,135,-0.0676692,-0.323308
d1v7va2,b.30.5.3,0.0,0,0.52,26,0.115385,27,-0.52,-0.115385
d1p16a2,d.142.2.3,0.0,2,0.888889,10,0.222222,10,-0.888889,-0.222222
d1t9fa1,b.42.6.1,0.0,0,0.75,5,0.75,5,-0.75,-0.75
d2r42a2,d.58.26.3,0.0,0,0.727273,12,0.545455,12,-0.727273,-0.545455
d2bogx_,c.6.1.1,0.0,0,0.5,4,0.5,4,-0.5,-0.5
d3ttva1,e.5.1.1,0.0,4,0.0,0,0.0,0,0.0,0.0
d3mmha_,d.110.2.0,0.0,0,0.727273,21,0.545455,21,-0.727273,-0.545455
d6rz0a_,d.157.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d4wbta1,c.67.1.0,0.0,16,0.980769,143,0.980769,143,-0.980769,-0.980769
d1i36a2,c.2.1.6,0.0,10,0.0,0,0.0,0,0.0,0.0
d3sdwa_,c.121.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d6w4ha1,c.66.1.25,0.0,7,0.0,0,0.0,0,0.0,0.0
d1ml4a2,c.78.1.1,0.0,3,0.625,21,0.625,21,-0.625,-0.625
d1iqra2,c.28.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d3mhra1,a.118.7.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d6nkha_,c.2.1.0,0.0,32,0.0,0,0.0,0,0.0,0.0
d1hyha2,d.162.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d2etja1,c.55.3.1,0.0,2,0.0357143,61,0.0,61,-0.0357143,0.0
d1li4a1,c.2.1.4,0.0,5,0.0,0,0.0,0,0.0,0.0
d1oqva_,d.24.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d3nf4a1,e.6.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d2q0ta1,a.152.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3fzqa_,c.108.1.0,0.0,5,0.0,0,0.0,0,0.0,0.0
d6k92a_,c.72.1.0,0.0,5,0.823529,51,0.882353,51,-0.823529,-0.882353
d1or4a_,a.1.1.2,0.0,2,0.666667,57,0.969697,57,-0.666667,-0.969697
d1vq8c1,c.22.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1a1va2,c.37.1.14,0.0,13,0.0,0,0.0,0,0.0,0.0
d1z8ha_,c.23.10.6,0.0,0,0.0,0,0.0,0,0.0,0.0
d6egka_,a.128.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d5eyna_,c.72.1.0,0.0,4,0.941176,51,0.941176,51,-0.941176,-0.941176
d1zm8a_,d.4.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d2m2ua_,d.218.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d3c96a1,c.3.1.2,0.0,2,0.0,0,0.0,0,0.0,0.0
d4fkba_,c.69.1.18,0.0,10,0.0,0,0.0,0,0.0,0.0
d2ns9a1,d.129.3.10,0.0,3,0.829268,42,0.804878,42,-0.829268,-0.804878
d5u4na_,c.1.10.0,0.0,5,0.685714,65,0.828571,65,-0.685714,-0.828571
d3rlsa1,b.7.1.3,0.0,2,0.0,0,0.0,0,0.0,0.0
d1sefa_,b.82.1.11,0.0,4,0.873016,65,0.984127,65,-0.873016,-0.984127
d5dd8a_,a.4.5.28,0.0,3,0.37069,252,0.25431,252,-0.37069,-0.25431
d3p3va_,c.38.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1j97a_,c.108.1.4,0.0,4,0.0,0,0.0,0,0.0,0.0
d4n9sa1,d.96.1.4,0.0,2,0.785714,18,0.857143,18,-0.785714,-0.857143
d2hi4a_,a.104.1.0,0.18181818181818182,12,0.0,0,0.0,0,0.18181818181818182,0.18181818181818182
d6c2ca_,d.157.1.5,0.0,7,0.0,0,0.0,0,0.0,0.0
d2i49a_,c.94.1.1,0.0,15,0.0,0,0.0,0,0.0,0.0
d4a8ua_,d.129.3.1,0.0,0,0.85,42,0.8,42,-0.85,-0.8
d3q72a_,c.37.1.8,0.0,4,0.0,0,0.0,0,0.0,0.0
d1umda_,c.36.1.11,0.0,3,0.0,0,0.0,0,0.0,0.0
d1s4na_,c.68.1.16,0.0,5,0.0,0,0.0,0,0.0,0.0
d3ldfa2,c.66.1.51,0.0,9,0.0,0,0.0,0,0.0,0.0
d6gx2a1,c.68.1.9,0.0,2,0.0,0,0.0,0,0.0,0.0
d1nt2a_,c.66.1.3,0.0,6,0.0,0,0.0,0,0.0,0.0
d2q9ua1,d.157.1.3,0.0,4,0.0,0,0.0,0,0.0,0.0
d1vk3a3,d.139.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1hyea2,d.162.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d1wl6a2,d.127.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d4ds2a_,d.20.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d3anua2,c.1.6.1,0.0,3,0.5,10,0.5,10,-0.5,-0.5
d4n2ka2,b.2.9.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d6ut9a1,b.29.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1ngvb_,c.111.1.2,1.0,2,0.0,0,0.0,0,1.0,1.0
d5xd6a1,d.144.1.0,0.0,13,0.0,0,0.0,0,0.0,0.0
d1uara1,c.46.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d1x51a1,d.113.1.3,0.0,0,0.0,0,0.0,0,0.0,0.0
d2czca2,c.2.1.3,0.0,9,0.0,0,0.0,0,0.0,0.0
d2hiya1,d.356.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1ub0a_,c.72.1.2,0.3333333333333333,4,0.96,51,0.94,51,-0.6266666666666667,-0.6066666666666667
d4flma_,c.69.1.34,0.0,7,0.0,0,0.0,0,0.0,0.0
d1uana_,c.134.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3idaa1,c.69.1.21,0.0,8,0.0,0,0.0,0,0.0,0.0
d3tava1,d.127.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d3tvqa_,d.129.3.6,0.0,2,0.825,42,0.8,42,-0.825,-0.8
d1ds1a_,b.82.2.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d6tyya_,b.86.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1n40a_,a.104.1.1,0.0,14,0.0,0,0.0,0,0.0,0.0
d2j01e1,b.43.3.2,0.0,0,0.0,24,0.0434783,24,0.0,-0.0434783
d3ocaa_,d.167.1.0,0.0,4,0.0,0,0.0,0,0.0,0.0
d3x1xa_,c.37.1.8,0.0,6,0.0,0,0.0,0,0.0,0.0
d2mr3a1,a.118.8.9,0.0,4,0.0727273,63,0.290909,63,-0.0727273,-0.290909
d3eyna_,e.23.1.0,0.0,8,0.0,0,0.0,0,0.0,0.0
d1s3ja_,a.4.5.28,0.0,2,0.685345,252,0.344828,252,-0.685345,-0.344828
d6ensa_,b.17.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1zcza2,c.97.1.4,0.0,3,0.347826,24,0.0,24,-0.347826,0.0
d6jmpa_,f.69.1.1,0.5,7,0.0,0,0.0,0,0.5,0.5
d1cjaa_,d.144.1.3,0.0,9,0.0,0,0.0,0,0.0,0.0
d1wdha_,c.108.1.22,0.0,4,0.0,0,0.0,0,0.0,0.0
d1wmaa1,c.2.1.2,0.0,16,0.0,0,0.0,0,0.0,0.0
d1k8kc_,b.69.4.1,0.0,3,0.769231,28,0.692308,28,-0.769231,-0.692308
d2gz6a_,a.102.1.0,0.0,8,0.904762,28,0.904762,28,-0.904762,-0.904762
d1zp6a1,c.37.1.25,0.0,8,0.0,0,0.0,0,0.0,0.0
d5umha_,b.3.6.0,0.0,0,0.666667,4,0.666667,4,-0.666667,-0.666667
d5qoqa_,d.113.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d5h68a_,c.37.1.0,0.0,16,0.0,0,0.0,0,0.0,0.0
d1x9fd_,a.1.1.2,0.0,2,0.939394,57,0.939394,57,-0.939394,-0.939394
d4wsoa_,c.26.1.0,0.16666666666666666,7,0.25,53,0.3125,53,-0.08333333333333334,-0.14583333333333334
d1f0xa2,d.145.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1pmma_,c.67.1.6,0.0,20,0.0,0,0.0,0,0.0,0.0
d1guia_,b.18.1.14,0.0,3,0.0,0,0.0,0,0.0,0.0
d1deka_,c.37.1.1,0.0,9,0.0,0,0.0,0,0.0,0.0
d3ld9b1,c.37.1.0,0.0,8,0.0,0,0.0,0,0.0,0.0
d1tqja_,c.1.2.2,0.0,2,0.0,0,0.0,0,0.0,0.0
d3dyda_,c.67.1.0,0.0,15,0.980769,143,0.980769,143,-0.980769,-0.980769
d2q3sa2,c.55.3.5,0.0,2,0.0909091,61,0.0454545,61,-0.0909091,-0.0454545
d4ka0a_,c.47.1.0,0.0,7,0.642105,215,0.6,215,-0.642105,-0.6
d2c0ua1,a.29.3.1,1.0,2,0.733333,19,0.733333,19,0.266667,0.266667
d2rbca_,c.72.1.0,0.0,4,0.941176,51,0.941176,51,-0.941176,-0.941176
d1x7ga_,c.2.1.2,0.06060606060606061,34,0.0,0,0.0,0,0.06060606060606061,0.06060606060606061
d2yzsa_,e.79.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1fmta2,c.65.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1xjva1,b.40.4.3,0.0,0,0.296296,130,0.175926,130,-0.296296,-0.175926
d6k02a1,d.305.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d4jf5a_,e.3.1.0,0.0,6,0.0,0,0.0,0,0.0,0.0
d7ng2a1,b.122.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d2trcp_,c.47.1.6,0.0,4,0.0,0,0.0,0,0.0,0.0
d1szna2,c.1.8.1,0.0,10,0.574074,135,0.694444,135,-0.574074,-0.694444
d3drwa1,c.72.1.3,0.0,6,0.0,0,0.0,0,0.0,0.0
d2znra1,c.97.3.1,0.0,0,0.5,6,0.5,6,-0.5,-0.5
d3dlsa_,d.144.1.0,0.0,12,0.0,0,0.0,0,0.0,0.0
d3ftda_,c.66.1.0,0.0,10,0.0,0,0.0,0,0.0,0.0
d6ifda_,c.68.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d1gdoa_,d.153.1.1,0.0,4,0.0,37,0.0571429,42,0.0,-0.0571429
d5wyda_,c.14.1.0,0.0,11,0.0,0,0.0,0,0.0,0.0
d2z0da1,d.3.1.22,0.0,2,0.0,0,0.0,0,0.0,0.0
d5iz4a_,c.2.1.0,0.0,17,0.0,0,0.0,0,0.0,0.0
d5bnca_,b.45.1.0,0.0,3,0.931034,46,0.931034,46,-0.931034,-0.931034
d3goda_,e.79.1.1,1.0,2,0.0,0,0.0,0,1.0,1.0
d2b7ca3,c.37.1.8,0.0,8,0.0,0,0.0,0,0.0,0.0
d3dtha_,e.17.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d3b4wa_,c.82.1.0,0.0,16,0.0,0,0.0,0,0.0,0.0
d1iwga7,f.35.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d1s5ja1,c.55.3.5,0.0,5,0.0909091,61,0.0227273,61,-0.0909091,-0.0227273
d4af1a1,d.91.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d1n7za_,b.127.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3eb2a_,c.1.10.0,0.0,5,0.8,65,0.885714,65,-0.8,-0.885714
d5xtfa_,c.2.1.0,0.0,18,0.0,0,0.0,0,0.0,0.0
d1i43a_,c.67.1.3,0.0,9,0.992308,143,0.992308,143,-0.992308,-0.992308
d2g0da_,a.102.6.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1q44a_,c.37.1.5,0.0,12,0.0,0,0.0,0,0.0,0.0
d1ztca1,d.157.1.11,0.0,6,0.0,0,0.0,0,0.0,0.0
d1huxa_,c.55.1.5,0.0,4,0.65625,102,0.583333,102,-0.65625,-0.583333
d1gmla_,c.8.5.2,0.0,0,0.5,3,0.0,3,-0.5,0.0
d3gzyb_,d.17.4.4,0.0,0,0.958333,76,0.972222,76,-0.958333,-0.972222
d2ff7a2,c.37.1.12,0.0,20,0.0,0,0.0,0,0.0,0.0
d3vlva_,c.94.1.1,0.0,16,0.0,0,0.0,0,0.0,0.0
d4z0ta_,c.2.1.0,0.0,20,0.0,0,0.0,0,0.0,0.0
d1mzpa1,e.24.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d1dnla_,b.45.1.1,0.0,3,0.357143,46,0.321429,46,-0.357143,-0.321429
d3cx5b2,d.185.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d4gmua1,c.109.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1z7ma1,d.104.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d1ps9a3,c.4.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d5le5i_,d.153.1.0,0.0,4,0.571429,37,0.484848,42,-0.571429,-0.484848
d1ilea1,a.27.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1mk4a1,d.108.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d2wq7a2,a.99.1.0,0.0,4,0.0,0,0.0,0,0.0,0.0
d1nxma_,b.82.1.1,0.0,0,0.854839,65,0.967742,65,-0.854839,-0.967742
d5xkca_,c.1.16.0,0.75,5,0.875,14,0.875,14,-0.125,-0.125
d3heia_,b.18.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d3lhsa1,c.92.2.0,0.0,2,0.846154,38,0.923077,38,-0.846154,-0.923077
d4i3fa1,c.69.1.0,0.0,7,0.0,0,0.0,0,0.0,0.0
d4ewga1,c.95.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d5xn9a1,b.60.1.0,0.0,4,0.0,0,0.0,0,0.0,0.0
d2b5la1,b.69.4.3,0.0,3,0.653846,28,0.769231,28,-0.653846,-0.769231
d2g7la2,a.121.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d5teaa_,b.40.5.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d6d8za1,a.87.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d3ztpa_,d.58.6.0,0.0,2,0.666667,5,0.666667,5,-0.666667,-0.666667
d5zhha_,e.7.1.0,0.0,5,0.0,0,0.0,0,0.0,0.0
d1hkva2,c.1.6.1,0.0,0,0.5,10,0.5,10,-0.5,-0.5
d4ohfa1,c.108.1.23,0.0,8,0.0,0,0.0,0,0.0,0.0
d6vr6a_,c.82.1.0,0.0,17,0.0,0,0.0,0,0.0,0.0
d3fdua1,c.14.1.0,0.09090909090909091,23,0.0,0,0.0,0,0.09090909090909091,0.09090909090909091
d3hjea1,c.1.8.0,0.0,22,0.479167,135,0.479167,135,-0.479167,-0.479167
d2grja1,c.37.1.1,0.0,10,0.0,0,0.0,0,0.0,0.0
d6qqma1,b.74.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d1upsa1,b.29.1.2,0.0,5,0.0,0,0.0,0,0.0,0.0
d3cs3a_,c.93.1.0,0.0,6,0.0,0,0.0,0,0.0,0.0
d3n6wa2,b.82.2.5,0.0,0,0.425,42,0.2,42,-0.425,-0.2
d4hpna2,c.1.11.0,0.0,4,0.923077,43,0.923077,43,-0.923077,-0.923077
d1j4aa2,c.23.12.1,0.0,0,0.0,11,0.0,11,0.0,0.0
d3enda_,c.37.1.0,0.0,11,0.0,0,0.0,0,0.0,0.0
d7bx9a_,c.23.5.4,0.0,0,0.941176,37,0.941176,37,-0.941176,-0.941176
d1itva_,b.66.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2h6ra_,c.1.1.1,0.0,0,0.8,6,0.8,6,-0.8,-0.8
d2cwsa1,b.29.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1gxja_,d.215.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d5s75a_,d.144.1.7,0.0,7,0.0,0,0.0,0,0.0,0.0
d4fc7a_,c.2.1.0,0.05555555555555555,37,0.0,0,0.0,0,0.05555555555555555,0.05555555555555555
d6ndia_,c.93.1.0,0.0,9,0.0,0,0.0,0,0.0,0.0
d3soka_,d.24.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d1nqza_,d.113.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d1xkpa1,a.243.1.3,0.0,0,0.0,0,0.0,0,0.0,0.0
d1q0ra_,c.69.1.28,0.0,13,0.0,0,0.0,0,0.0,0.0
d1v1aa_,c.72.1.1,0.0,11,0.976744,51,0.976744,51,-0.976744,-0.976744
d2ahfa_,a.102.1.7,0.0,3,0.0,0,0.0,0,0.0,0.0
d2i79a_,d.108.1.0,0.0,5,0.0,0,0.0,0,0.0,0.0
d1gvfa_,c.1.10.2,0.0,3,0.796875,65,0.9375,65,-0.796875,-0.9375
d3mxta1,c.26.1.0,0.0,4,0.40625,53,0.03125,53,-0.40625,-0.03125
d1zuoa1,d.20.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d4yt3a_,a.104.1.0,0.26666666666666666,31,0.0,0,0.0,0,0.26666666666666666,0.26666666666666666
d1rg8a1,b.42.1.1,0.0,0,0.909091,16,0.909091,16,-0.909091,-0.909091
d3t64a_,b.85.4.1,0.0,0,0.875,15,0.875,15,-0.875,-0.875
d1bgva2,c.58.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1dceb_,a.102.4.3,0.0,3,0.545455,13,0.583333,14,-0.545455,-0.583333
d1k3ra2,c.116.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d3qz6a1,c.1.12.0,0.0,4,0.846154,19,0.692308,19,-0.846154,-0.692308
d1uxya1,d.145.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d4pofa1,b.40.4.0,0.0,4,0.188679,130,0.179245,130,-0.188679,-0.179245
d6lsva_,b.82.2.0,0.5,3,0.533333,42,0.166667,42,-0.033332999999999946,0.333333
d3ejxa2,d.21.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d1gwma1,b.18.1.19,0.0,2,0.0,0,0.0,0,0.0,0.0
d2z1aa2,d.159.1.2,0.0,3,0.0,0,0.0,0,0.0,0.0
d2v25a_,c.94.1.0,0.0,17,0.0,0,0.0,0,0.0,0.0
d2nqha_,c.1.15.1,0.0,2,0.916667,13,0.916667,13,-0.916667,-0.916667
d2eu9a_,d.144.1.0,0.0,18,0.0,0,0.0,0,0.0,0.0
d2r7ja1,d.13.2.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2ex3b1,a.263.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2izra_,d.144.1.7,0.0,10,0.0,0,0.0,0,0.0,0.0
